timestamp,open,high,low,close,volume
2015-01-16,12.282,12.399,12.006,12.151,8200100
2015-01-19,12.143,12.425,12.1,12.24,10724600
2015-01-20,12.203,12.456,12.055,12.366,13677300
2015-01-21,12.192,12.874,12.192,12.405,20731100
2015-01-22,12.46,12.99,12.41,12.8,29435000
2015-01-23,12.975,13.444,12.862,12.899,18547300
2015-01-26,12.593,12.994,12.429,12.81,15082300
2015-01-27,12.852,13.35,12.62,13.3,27373300
2015-01-28,13.703,13.8,13.001,13.048,21033700
2015-01-29,13.058,13.389,13.02,13.1,12882400
2015-01-30,13.155,13.4,12.858,13.134,17151000
2015-02-02,13.18,13.48,13.0,13.16,16471000
2015-02-03,13.19,13.737,13.15,13.715,19753000
2015-02-04,13.775,14.088,13.615,13.689,25515400
2015-02-05,13.599,13.89,13.505,13.638,13324900
2015-02-06,13.647,13.9,13.647,13.766,12789600
2015-02-09,13.783,14.26,13.76,14.13,24385700
2015-02-10,14.101,14.555,14.09,14.216,19746500
2015-02-11,14.36,14.51,14.264,14.5,10977400
2015-02-12,14.66,14.7,13.87,14.12,28066200
2015-02-13,14.273,14.294,13.882,14.01,23647500
2015-02-16,14.055,14.142,13.523,13.9,21807400
2015-02-17,13.888,14.605,13.722,14.58,51284000
2015-02-18,14.631,14.85,14.467,14.529,17747700
2015-02-19,14.509,14.75,14.201,14.4,18092300
2015-02-20,14.5,14.615,14.38,14.52,7766900
2015-02-24,14.004,14.5,14.004,14.471,10607800
2015-02-25,14.476,14.641,14.167,14.228,9347100
2015-02-26,14.365,14.439,14.168,14.26,14346800
2015-02-27,14.278,14.6,14.24,14.6,12563100
2015-03-02,14.61,15.058,14.521,14.93,17006700
2015-03-03,14.9,15.931,14.81,15.9,33359200
2015-03-04,15.915,16.296,15.631,15.73,36421700
2015-03-05,15.8,16.188,15.5,15.9,26908700
2015-03-06,15.98,16.22,15.75,15.98,20641100
2015-03-10,15.535,15.919,14.96,15.05,39971400
2015-03-11,15.175,15.566,14.65,15.497,29128100
2015-03-12,15.5,15.789,15.101,15.485,20875800
2015-03-13,15.517,15.69,15.362,15.555,18557900
2015-03-16,15.55,15.863,15.156,15.375,10681800
2015-03-17,15.65,15.65,15.03,15.317,13346600
